,Date,Price
7136,2009-03-30,13.531
7137,2009-03-31,13.66
7138,2009-04-01,13.487
7139,2009-04-02,14.27
7140,2009-04-03,14.803
7141,2009-04-06,14.892
7142,2009-04-07,15.111
7143,2009-04-08,14.955
7144,2009-04-09,15.342
7145,2009-04-13,15.548
7146,2009-04-14,15.491
7147,2009-04-15,15.184
7148,2009-04-16,15.435
7149,2009-04-17,15.68
7150,2009-04-20,15.777
7151,2009-04-21,15.403
7152,2009-04-22,15.883
7153,2009-04-23,16.389
7154,2009-04-24,16.149
7155,2009-04-27,15.916
7156,2009-04-28,15.977
7157,2009-04-29,16.16
7158,2009-04-30,16.354
7159,2009-05-01,16.301
7160,2009-05-04,16.606
7161,2009-05-05,17.077
7162,2009-05-06,17.279
7163,2009-05-07,17.146
7164,2009-05-08,16.716
7165,2009-05-11,16.505
7166,2009-05-12,16.784
7167,2009-05-13,15.968
7168,2009-05-14,15.517
7169,2009-05-15,15.847
7170,2009-05-18,16.031
7171,2009-05-19,16.429
7172,2009-05-20,16.543
7173,2009-05-21,16.231
7174,2009-05-22,16.073
7175,2009-05-26,16.166
7176,2009-05-27,17.079
7177,2009-05-28,17.293
7178,2009-05-29,17.538
7179,2009-06-01,17.682
7180,2009-06-02,17.99
7181,2009-06-03,18.133
7182,2009-06-04,18.16
7183,2009-06-05,18.825
7184,2009-06-08,18.641
7185,2009-06-09,18.64
7186,2009-06-10,18.442
7187,2009-06-11,18.095
7188,2009-06-12,17.994
7189,2009-06-15,17.625
7190,2009-06-16,17.706
7191,2009-06-17,17.7
7192,2009-06-18,17.629
7193,2009-06-19,17.888
7194,2009-06-22,18.225
7195,2009-06-23,17.675
7196,2009-06-24,17.542
7197,2009-06-25,17.584
7198,2009-06-26,18.107
7199,2009-06-29,18.587
7200,2009-06-30,18.467
7201,2009-07-01,18.591
7202,2009-07-02,18.3
7203,2009-07-06,17.972
7204,2009-07-07,17.94
7205,2009-07-08,17.608
7206,2009-07-09,17.855
7207,2009-07-10,17.666
7208,2009-07-13,18.077
7209,2009-07-14,18.392
7210,2009-07-15,18.795
7211,2009-07-16,18.894
7212,2009-07-17,19.315
7213,2009-07-20,19.854
7214,2009-07-21,19.854
7215,2009-07-22,20.44
7216,2009-07-23,20.29
7217,2009-07-24,20.33
7218,2009-07-27,20.75
7219,2009-07-28,20.59
7220,2009-07-29,20.59
7221,2009-07-30,20.95
7222,2009-07-31,21.11
7223,2009-08-03,21.41
7224,2009-08-04,21.38
7225,2009-08-05,21.48
7226,2009-08-06,21.45
7227,2009-08-07,21.43
7228,2009-08-10,21.46
7229,2009-08-11,21.21
7230,2009-08-12,21.05
7231,2009-08-13,21.59
7232,2009-08-14,21.75
7233,2009-08-17,21.19
7234,2009-08-18,20.94
7235,2009-08-19,21.09
7236,2009-08-20,21.37
7237,2009-08-21,21.73
7238,2009-08-24,22.03
7239,2009-08-25,21.96
7240,2009-08-26,21.89
7241,2009-08-27,21.86
7242,2009-08-28,22.32
7243,2009-08-31,21.78
7244,2009-09-01,21.76
7245,2009-09-02,21.33
7246,2009-09-03,21.56
7247,2009-09-04,21.67
7248,2009-09-08,22.39
7249,2009-09-09,22.39
7250,2009-09-10,22.29
7251,2009-09-11,22.4
7252,2009-09-14,22.14
7253,2009-09-15,22.55
7254,2009-09-16,23.06
7255,2009-09-17,23.57
7256,2009-09-18,24.08
7257,2009-09-21,23.88
7258,2009-09-22,23.99
7259,2009-09-23,24.02
7260,2009-09-24,24.26
7261,2009-09-25,23.59
7262,2009-09-28,23.82
7263,2009-09-29,24.19
7264,2009-09-30,24.11
7265,2009-10-01,24.02
7266,2009-10-02,23.5
7267,2009-10-05,24.13
7268,2009-10-06,24.32
7269,2009-10-07,24.58
7270,2009-10-08,24.71
7271,2009-10-09,24.48
7272,2009-10-12,24.75
7273,2009-10-13,24.7
7274,2009-10-14,24.91
7275,2009-10-15,24.57
7276,2009-10-16,24.53
7277,2009-10-19,24.33
7278,2009-10-20,25.99
7279,2009-10-21,25.85
7280,2009-10-22,26.52
7281,2009-10-23,26.66
7282,2009-10-26,26.39
7283,2009-10-27,26.13
7284,2009-10-28,25.61
7285,2009-10-29,25.25
7286,2009-10-30,25.4
7287,2009-11-02,24.59
7288,2009-11-03,24.35
7289,2009-11-04,24.71
7290,2009-11-05,24.92
7291,2009-11-06,24.95
7292,2009-11-09,25.51
7293,2009-11-10,26.05
7294,2009-11-11,26.51
7295,2009-11-12,26.33
7296,2009-11-13,26.28
7297,2009-11-16,26.63
7298,2009-11-17,26.7
7299,2009-11-18,26.76
7300,2009-11-19,26.52
7301,2009-11-20,25.79
7302,2009-11-23,26.3
7303,2009-11-24,26.6
7304,2009-11-25,26.62
7305,2009-11-27,25.8
7306,2009-11-30,26.06
7307,2009-12-01,26.21
7308,2009-12-02,25.78
7309,2009-12-03,25.58
7310,2009-12-04,25.87
7311,2009-12-07,25.04
7312,2009-12-08,24.52
7313,2009-12-09,24.8
7314,2009-12-10,25.84
7315,2009-12-11,25.62
7316,2009-12-14,25.31
7317,2009-12-15,25.37
7318,2009-12-16,25.28
7319,2009-12-17,25.17
7320,2009-12-18,25.04
7321,2009-12-21,25.4
7322,2009-12-22,25.83
7323,2009-12-23,26.06
7324,2009-12-24,26.37
7325,2009-12-28,27.43
7326,2009-12-29,27.55
7327,2009-12-30,27.04
7328,2009-12-31,27.61
7329,2010-01-04,27.64
7330,2010-01-05,27.8
7331,2010-01-06,27.78
7332,2010-01-07,27.43
7333,2010-01-08,27.25
7334,2010-01-11,27.58
7335,2010-01-12,27.1
7336,2010-01-13,26.95
7337,2010-01-14,27.22
7338,2010-01-15,27.33
7339,2010-01-19,26.99
7340,2010-01-20,27.83
7341,2010-01-21,27.47
7342,2010-01-22,26.79
7343,2010-01-25,26.27
7344,2010-01-26,26.68
7345,2010-01-27,26.79
7346,2010-01-28,26.55
7347,2010-01-29,26.05
7348,2010-02-01,24.93
7349,2010-02-02,25.37
7350,2010-02-03,25.29
7351,2010-02-04,25.49
7352,2010-02-05,24.97
7353,2010-02-08,25.36
7354,2010-02-09,25.44
7355,2010-02-10,25.37
7356,2010-02-11,25.25
7357,2010-02-12,25.66
7358,2010-02-16,26.16
7359,2010-02-17,26.46
7360,2010-02-18,26.11
7361,2010-02-19,26.16
7362,2010-02-22,26.21
7363,2010-02-23,25.91
7364,2010-02-24,25.69
7365,2010-02-25,25.57
7366,2010-02-26,26.22
7367,2010-03-01,26.65
7368,2010-03-02,27.2
7369,2010-03-03,27.07
7370,2010-03-04,27.11
7371,2010-03-05,27.85
7372,2010-03-08,28.51
7373,2010-03-09,28.27
7374,2010-03-10,29.0
7375,2010-03-11,29.01
7376,2010-03-12,29.46
7377,2010-03-15,29.2
7378,2010-03-16,29.04
7379,2010-03-17,29.14
7380,2010-03-18,29.03
7381,2010-03-19,29.14
7382,2010-03-22,28.56
7383,2010-03-23,29.22
7384,2010-03-24,29.49
7385,2010-03-25,29.91
7386,2010-03-26,29.66
7387,2010-03-29,30.18
7388,2010-03-30,30.66
7389,2010-03-31,30.52
7390,2010-04-01,30.76
7391,2010-04-05,30.44
7392,2010-04-06,30.85
7393,2010-04-07,31.04
7394,2010-04-08,31.15
7395,2010-04-09,31.27
7396,2010-04-12,31.38
7397,2010-04-13,31.34
7398,2010-04-14,31.78
7399,2010-04-15,31.84
7400,2010-04-16,32.2
7401,2010-04-19,32.0
7402,2010-04-20,32.19
7403,2010-04-21,33.53
7404,2010-04-22,33.46
7405,2010-04-23,34.72
7406,2010-04-26,35.22
7407,2010-04-27,34.61
7408,2010-04-28,34.11
7409,2010-04-29,34.08
7410,2010-04-30,34.9
7411,2010-05-03,34.18
7412,2010-05-04,34.07
7413,2010-05-05,32.77
7414,2010-05-06,32.9
7415,2010-05-07,31.58
7416,2010-05-10,32.42
7417,2010-05-11,32.63
7418,2010-05-12,33.57
7419,2010-05-13,34.1
7420,2010-05-14,33.05
7421,2010-05-17,33.0
7422,2010-05-18,33.3
7423,2010-05-19,32.33
7424,2010-05-20,31.35
7425,2010-05-21,30.16
7426,2010-05-24,32.03
7427,2010-05-25,31.01
7428,2010-05-26,32.4
7429,2010-05-27,32.46
7430,2010-05-28,33.59
7431,2010-06-01,33.65
7432,2010-06-02,34.27
7433,2010-06-03,34.34
7434,2010-06-04,33.45
7435,2010-06-07,33.46
7436,2010-06-08,32.81
7437,2010-06-09,32.58
7438,2010-06-10,31.7
7439,2010-06-11,32.16
7440,2010-06-14,33.17
7441,2010-06-15,33.11
7442,2010-06-16,33.83
7443,2010-06-17,35.07
7444,2010-06-18,35.27
7445,2010-06-21,35.97
7446,2010-06-22,35.28
7447,2010-06-23,35.57
7448,2010-06-24,35.14
7449,2010-06-25,35.04
7450,2010-06-28,34.58
7451,2010-06-29,34.22
7452,2010-06-30,33.26
7453,2010-07-01,32.95
7454,2010-07-02,32.45
7455,2010-07-06,32.52
7456,2010-07-07,32.45
7457,2010-07-08,34.02
7458,2010-07-09,33.28
7459,2010-07-12,33.5
7460,2010-07-13,33.19
7461,2010-07-14,32.3
7462,2010-07-15,32.17
7463,2010-07-16,32.8
7464,2010-07-19,32.37
7465,2010-07-20,31.46
7466,2010-07-21,34.35
7467,2010-07-22,33.36
7468,2010-07-23,33.3
7469,2010-07-26,33.69
7470,2010-07-27,33.8
7471,2010-07-28,34.16
7472,2010-07-29,33.78
7473,2010-07-30,33.16
7474,2010-08-02,33.74
7475,2010-08-03,33.82
7476,2010-08-04,34.06
7477,2010-08-05,33.91
7478,2010-08-06,33.65
7479,2010-08-09,33.87
7480,2010-08-10,33.67
7481,2010-08-11,33.09
7482,2010-08-12,31.96
7483,2010-08-13,32.57
7484,2010-08-16,32.08
7485,2010-08-17,32.39
7486,2010-08-18,32.71
7487,2010-08-19,32.76
7488,2010-08-20,32.31
7489,2010-08-23,32.62
7490,2010-08-24,31.42
7491,2010-08-25,30.84
7492,2010-08-26,31.79
7493,2010-08-27,31.32
7494,2010-08-30,31.19
7495,2010-08-31,31.31
7496,2010-09-01,32.07
7497,2010-09-02,32.56
7498,2010-09-03,33.05
7499,2010-09-07,33.24
7500,2010-09-08,33.66
7501,2010-09-09,34.34
7502,2010-09-10,34.09
7503,2010-09-13,34.43
7504,2010-09-14,34.49
7505,2010-09-15,34.74
7506,2010-09-16,35.01
7507,2010-09-17,35.97
7508,2010-09-20,35.75
7509,2010-09-21,36.76
7510,2010-09-22,36.63
7511,2010-09-23,37.11
7512,2010-09-24,37.83
7513,2010-09-27,38.1
7514,2010-09-28,37.8
7515,2010-09-29,37.23
7516,2010-09-30,37.44
7517,2010-10-01,37.09
7518,2010-10-04,36.49
7519,2010-10-05,36.5
7520,2010-10-06,37.54
7521,2010-10-07,37.62
7522,2010-10-08,37.8
7523,2010-10-11,38.19
7524,2010-10-12,38.26
7525,2010-10-13,38.9
7526,2010-10-14,39.07
7527,2010-10-15,39.81
7528,2010-10-18,41.26
7529,2010-10-19,39.3
7530,2010-10-20,40.03
7531,2010-10-21,40.48
7532,2010-10-22,40.02
7533,2010-10-25,40.05
7534,2010-10-26,39.77
7535,2010-10-27,39.86
7536,2010-10-28,39.9
7537,2010-10-29,39.42
7538,2010-11-01,39.17
7539,2010-11-02,39.77
7540,2010-11-03,40.34
7541,2010-11-04,40.87
7542,2010-11-05,41.19
7543,2010-11-08,41.1
7544,2010-11-09,41.59
7545,2010-11-10,41.02
7546,2010-11-11,40.82
7547,2010-11-12,40.94
7548,2010-11-15,39.94
7549,2010-11-16,39.65
7550,2010-11-17,39.03
7551,2010-11-18,39.52
7552,2010-11-19,39.89
7553,2010-11-22,39.72
7554,2010-11-23,40.23
7555,2010-11-24,40.43
7556,2010-11-26,40.6
7557,2010-11-29,40.89
7558,2010-11-30,40.63
7559,2010-12-01,40.83
7560,2010-12-02,41.15
7561,2010-12-03,41.07
7562,2010-12-06,41.28
7563,2010-12-07,41.95
7564,2010-12-08,41.42
7565,2010-12-09,41.73
7566,2010-12-10,41.41
7567,2010-12-13,42.05
7568,2010-12-14,41.67
7569,2010-12-15,41.45
7570,2010-12-16,41.61
7571,2010-12-17,41.65
7572,2010-12-20,41.67
7573,2010-12-21,41.85
7574,2010-12-22,42.02
7575,2010-12-23,42.11
7576,2010-12-27,41.85
7577,2010-12-28,42.22
7578,2010-12-29,42.25
7579,2010-12-30,42.16
7580,2010-12-31,41.85
7581,2011-01-03,42.18
7582,2011-01-04,43.07
7583,2011-01-05,42.69
7584,2011-01-06,43.39
7585,2011-01-07,43.28
7586,2011-01-10,43.9
7587,2011-01-11,44.67
7588,2011-01-12,44.48
7589,2011-01-13,44.72
7590,2011-01-14,44.81
7591,2011-01-18,42.67
7592,2011-01-19,45.13
7593,2011-01-20,43.58
7594,2011-01-21,43.23
7595,2011-01-24,42.35
7596,2011-01-25,43.58
7597,2011-01-26,44.43
7598,2011-01-27,44.54
7599,2011-01-28,44.59
7600,2011-01-31,43.51
7601,2011-02-01,44.21
7602,2011-02-02,44.63
7603,2011-02-03,44.54
7604,2011-02-04,44.52
7605,2011-02-07,45.07
7606,2011-02-08,45.8
7607,2011-02-09,46.02
7608,2011-02-10,46.3
7609,2011-02-11,45.96
7610,2011-02-14,46.23
7611,2011-02-15,46.53
7612,2011-02-16,46.75
7613,2011-02-17,46.29
7614,2011-02-18,46.46
7615,2011-02-22,44.34
7616,2011-02-23,43.89
7617,2011-02-24,44.59
7618,2011-02-25,44.72
7619,2011-02-28,45.49
7620,2011-03-01,46.04
7621,2011-03-02,45.35
7622,2011-03-03,46.25
7623,2011-03-04,46.65
7624,2011-03-07,46.82
7625,2011-03-08,45.99
7626,2011-03-09,45.96
7627,2011-03-10,45.25
7628,2011-03-11,44.73
7629,2011-03-14,45.75
7630,2011-03-15,44.32
7631,2011-03-16,44.29
7632,2011-03-17,43.65
7633,2011-03-18,43.69
7634,2011-03-21,43.54
7635,2011-03-22,44.39
7636,2011-03-23,43.97
7637,2011-03-24,44.29
7638,2011-03-25,45.09
7639,2011-03-28,45.75
7640,2011-03-29,45.04
7641,2011-03-30,45.42
7642,2011-03-31,44.87
7643,2011-04-01,45.49
7644,2011-04-04,44.62
7645,2011-04-05,43.67
7646,2011-04-06,44.22
7647,2011-04-07,43.8
7648,2011-04-08,44.05
7649,2011-04-11,43.26
7650,2011-04-12,42.82
7651,2011-04-13,43.41
7652,2011-04-14,43.41
7653,2011-04-15,43.19
7654,2011-04-18,42.25
7655,2011-04-19,43.16
7656,2011-04-20,44.52
7657,2011-04-21,45.99
7658,2011-04-25,45.39
7659,2011-04-26,45.81
7660,2011-04-27,45.63
7661,2011-04-28,44.83
7662,2011-04-29,45.02
7663,2011-05-02,45.31
7664,2011-05-03,45.1
7665,2011-05-04,45.1
7666,2011-05-05,45.13
7667,2011-05-06,45.31
7668,2011-05-09,45.07
7669,2011-05-10,45.2
7670,2011-05-11,45.22
7671,2011-05-12,44.84
7672,2011-05-13,44.78
7673,2011-05-16,43.95
7674,2011-05-17,43.02
7675,2011-05-18,43.6
7676,2011-05-19,44.32
7677,2011-05-20,44.0
7678,2011-05-23,42.75
7679,2011-05-24,43.46
7680,2011-05-25,43.22
7681,2011-05-26,43.52
7682,2011-05-27,43.38
7683,2011-05-31,44.2
7684,2011-06-01,45.21
7685,2011-06-02,44.9
7686,2011-06-03,44.47
7687,2011-06-06,44.79
7688,2011-06-07,43.82
7689,2011-06-08,42.99
7690,2011-06-09,43.17
7691,2011-06-10,42.85
7692,2011-06-13,42.39
7693,2011-06-14,42.76
7694,2011-06-15,42.72
7695,2011-06-16,42.36
7696,2011-06-17,42.62
7697,2011-06-20,41.11
7698,2011-06-21,41.04
7699,2011-06-22,42.13
7700,2011-06-23,41.32
7701,2011-06-24,42.94
7702,2011-06-27,42.44
7703,2011-06-28,43.23
7704,2011-06-29,43.54
7705,2011-06-30,43.37
7706,2011-07-01,43.51
7707,2011-07-05,44.44
7708,2011-07-06,45.2
7709,2011-07-07,45.96
7710,2011-07-08,45.78
7711,2011-07-11,46.16
7712,2011-07-12,45.8
7713,2011-07-13,46.42
7714,2011-07-14,46.76
7715,2011-07-15,46.79
7716,2011-07-18,47.34
7717,2011-07-19,48.97
7718,2011-07-20,51.32
7719,2011-07-21,50.14
7720,2011-07-22,50.31
7721,2011-07-25,50.57
7722,2011-07-26,51.83
7723,2011-07-27,51.9
7724,2011-07-28,50.73
7725,2011-07-29,50.21
7726,2011-08-01,51.53
7727,2011-08-02,51.52
7728,2011-08-03,50.66
7729,2011-08-04,50.46
7730,2011-08-05,49.29
7731,2011-08-08,46.85
7732,2011-08-09,46.8
7733,2011-08-10,48.13
7734,2011-08-11,48.01
7735,2011-08-12,48.99
7736,2011-08-15,49.19
7737,2011-08-16,49.43
7738,2011-08-17,49.55
7739,2011-08-18,48.05
7740,2011-08-19,46.92
7741,2011-08-22,47.24
7742,2011-08-23,46.67
7743,2011-08-24,48.38
7744,2011-08-25,47.3
7745,2011-08-26,48.08
7746,2011-08-29,50.3
7747,2011-08-30,50.3
7748,2011-08-31,50.61
7749,2011-09-01,49.99
7750,2011-09-02,48.55
7751,2011-09-06,47.59
7752,2011-09-07,49.95
7753,2011-09-08,49.54
7754,2011-09-09,49.78
7755,2011-09-12,48.33
7756,2011-09-13,49.52
7757,2011-09-14,50.14
7758,2011-09-15,50.71
7759,2011-09-16,51.27
7760,2011-09-19,51.43
7761,2011-09-20,53.81
7762,2011-09-21,54.37
7763,2011-09-22,51.97
7764,2011-09-23,51.87
7765,2011-09-26,51.81
7766,2011-09-27,52.97
7767,2011-09-28,51.85
7768,2011-09-29,52.1
7769,2011-09-30,50.17
7770,2011-10-03,49.3
7771,2011-10-04,48.54
7772,2011-10-05,47.64
7773,2011-10-06,48.38
7774,2011-10-07,48.68
7775,2011-10-10,49.11
7776,2011-10-11,50.86
7777,2011-10-12,52.78
7778,2011-10-13,52.47
7779,2011-10-14,54.0
7780,2011-10-17,54.65
7781,2011-10-18,54.67
7782,2011-10-19,51.99
7783,2011-10-20,51.81
7784,2011-10-21,51.57
7785,2011-10-24,51.33
7786,2011-10-25,52.47
7787,2011-10-26,52.08
7788,2011-10-27,52.82
7789,2011-10-28,52.21
7790,2011-10-31,52.13
7791,2011-11-01,51.48
7792,2011-11-02,51.85
7793,2011-11-03,51.7
7794,2011-11-04,52.09
7795,2011-11-07,51.81
7796,2011-11-08,52.13
7797,2011-11-09,51.42
7798,2011-11-10,51.44
7799,2011-11-11,50.09
7800,2011-11-14,49.7
7801,2011-11-15,49.34
7802,2011-11-16,50.43
7803,2011-11-17,49.75
7804,2011-11-18,49.09
7805,2011-11-21,47.99
7806,2011-11-22,48.07
7807,2011-11-23,48.53
7808,2011-11-25,47.72
7809,2011-11-28,48.25
7810,2011-11-29,48.69
7811,2011-11-30,49.41
7812,2011-12-01,49.56
7813,2011-12-02,50.52
7814,2011-12-05,50.98
7815,2011-12-06,50.85
7816,2011-12-07,50.51
7817,2011-12-08,50.71
7818,2011-12-09,50.89
7819,2011-12-12,50.75
7820,2011-12-13,50.92
7821,2011-12-14,50.12
7822,2011-12-15,49.67
7823,2011-12-16,49.31
7824,2011-12-19,49.57
7825,2011-12-20,50.23
7826,2011-12-21,51.39
7827,2011-12-22,51.44
7828,2011-12-23,51.78
7829,2011-12-27,52.22
7830,2011-12-28,52.71
7831,2011-12-29,52.27
7832,2011-12-30,52.29
7833,2012-01-03,53.04
7834,2012-01-04,53.12
7835,2012-01-05,53.76
7836,2012-01-06,54.38
7837,2012-01-09,55.14
7838,2012-01-10,55.18
7839,2012-01-11,54.76
7840,2012-01-12,54.73
7841,2012-01-13,54.37
7842,2012-01-17,54.96
7843,2012-01-18,55.31
7844,2012-01-19,55.74
7845,2012-01-20,55.37
7846,2012-01-23,54.77
7847,2012-01-24,55.07
7848,2012-01-25,58.87
7849,2012-01-26,58.09
7850,2012-01-27,57.56
7851,2012-01-30,57.75
7852,2012-01-31,59.03
7853,2012-02-01,59.4
7854,2012-02-02,59.07
7855,2012-02-03,59.25
7856,2012-02-06,59.38
7857,2012-02-07,60.29
7858,2012-02-08,60.96
7859,2012-02-09,62.29
7860,2012-02-10,63.61
7861,2012-02-13,64.73
7862,2012-02-14,65.38
7863,2012-02-15,66.64
7864,2012-02-16,63.66
7865,2012-02-17,65.18
7866,2012-02-21,65.69
7867,2012-02-22,66.47
7868,2012-02-23,66.74
7869,2012-02-24,67.34
7870,2012-02-27,67.54
7871,2012-02-28,68.41
7872,2012-02-29,70.17
7873,2012-03-01,71.04
7874,2012-03-02,70.52
7875,2012-03-05,70.66
7876,2012-03-06,67.87
7877,2012-03-07,69.55
7878,2012-03-08,69.29
7879,2012-03-09,70.52
7880,2012-03-12,71.13
7881,2012-03-13,72.25
7882,2012-03-14,74.9
7883,2012-03-15,77.69
7884,2012-03-16,75.76
7885,2012-03-19,77.52
7886,2012-03-20,77.67
7887,2012-03-21,78.11
7888,2012-03-22,77.46
7889,2012-03-23,77.79
7890,2012-03-26,77.71
7891,2012-03-27,78.53
7892,2012-03-28,80.12
7893,2012-03-29,79.4
7894,2012-03-30,78.88
7895,2012-04-02,77.97
7896,2012-04-03,81.28
7897,2012-04-04,80.91
7898,2012-04-05,81.24
7899,2012-04-09,81.12
7900,2012-04-10,82.89
7901,2012-04-11,82.43
7902,2012-04-12,80.99
7903,2012-04-13,80.87
7904,2012-04-16,79.0
7905,2012-04-17,75.03
7906,2012-04-18,79.52
7907,2012-04-19,77.72
7908,2012-04-20,76.68
7909,2012-04-23,73.91
7910,2012-04-24,72.89
7911,2012-04-25,79.77
7912,2012-04-26,79.58
7913,2012-04-27,78.39
7914,2012-04-30,77.45
7915,2012-05-01,75.77
7916,2012-05-02,75.17
7917,2012-05-03,76.51
7918,2012-05-04,74.76
7919,2012-05-07,72.76
7920,2012-05-08,73.83
7921,2012-05-09,73.03
7922,2012-05-10,74.47
7923,2012-05-11,73.21
7924,2012-05-14,72.89
7925,2012-05-15,72.75
7926,2012-05-16,71.78
7927,2012-05-17,70.65
7928,2012-05-18,69.19
7929,2012-05-21,69.25
7930,2012-05-22,73.82
7931,2012-05-23,72.24
7932,2012-05-24,74.61
7933,2012-05-25,73.15
7934,2012-05-29,73.96
7935,2012-05-30,73.76
7936,2012-05-31,75.25
7937,2012-06-01,73.73
7938,2012-06-04,72.75
7939,2012-06-05,72.73
7940,2012-06-06,73.55
7941,2012-06-07,74.79
7942,2012-06-08,74.06
7943,2012-06-11,76.11
7944,2012-06-12,74.43
7945,2012-06-13,74.45
7946,2012-06-14,74.01
7947,2012-06-15,73.97
7948,2012-06-18,73.97
7949,2012-06-19,75.59
7950,2012-06-20,76.21
7951,2012-06-21,75.85
7952,2012-06-22,75.02
7953,2012-06-25,74.8
7954,2012-06-26,74.03
7955,2012-06-27,74.5
7956,2012-06-28,74.08
7957,2012-06-29,74.89
7958,2012-07-02,75.74
7959,2012-07-03,77.07
7960,2012-07-05,77.81
7961,2012-07-06,78.63
7962,2012-07-09,78.42
7963,2012-07-10,80.07
7964,2012-07-11,78.53
7965,2012-07-12,77.77
7966,2012-07-13,78.13
7967,2012-07-16,78.4
7968,2012-07-17,79.14
7969,2012-07-18,78.61
7970,2012-07-19,79.19
7971,2012-07-20,79.46
7972,2012-07-23,77.01
7973,2012-07-24,78.67
7974,2012-07-25,74.45
7975,2012-07-26,75.13
7976,2012-07-27,74.49
7977,2012-07-30,76.56
7978,2012-07-31,78.14
7979,2012-08-01,79.79
7980,2012-08-02,78.11
7981,2012-08-03,79.5
7982,2012-08-06,79.97
7983,2012-08-07,80.66
7984,2012-08-08,80.22
7985,2012-08-09,80.39
7986,2012-08-10,80.52
7987,2012-08-13,81.11
7988,2012-08-14,82.22
7989,2012-08-15,82.16
7990,2012-08-16,82.13
7991,2012-08-17,83.19
7992,2012-08-20,84.59
7993,2012-08-21,87.28
7994,2012-08-22,85.16
7995,2012-08-23,86.69
7996,2012-08-24,85.83
7997,2012-08-27,88.48
7998,2012-08-28,87.83
7999,2012-08-29,87.86
8000,2012-08-30,87.25
8001,2012-08-31,86.81
8002,2012-09-04,86.65
8003,2012-09-05,87.91
8004,2012-09-06,87.59
8005,2012-09-07,88.23
8006,2012-09-10,88.54
8007,2012-09-11,86.55
8008,2012-09-12,86.76
8009,2012-09-13,88.13
8010,2012-09-14,89.77
8011,2012-09-17,91.0
8012,2012-09-18,91.06
8013,2012-09-19,91.12
8014,2012-09-20,90.97
8015,2012-09-21,91.34
8016,2012-09-24,89.43
8017,2012-09-25,89.54
8018,2012-09-26,87.02
8019,2012-09-27,86.42
8020,2012-09-28,88.32
8021,2012-10-01,87.31
8022,2012-10-02,86.11
8023,2012-10-03,86.49
8024,2012-10-04,87.33
8025,2012-10-05,86.55
8026,2012-10-08,84.16
8027,2012-10-09,83.08
8028,2012-10-10,83.24
8029,2012-10-11,84.13
8030,2012-10-12,81.93
8031,2012-10-15,82.28
8032,2012-10-16,82.69
8033,2012-10-17,84.43
8034,2012-10-18,83.22
8035,2012-10-19,82.11
8036,2012-10-22,79.68
8037,2012-10-23,82.1
8038,2012-10-24,80.89
8039,2012-10-25,80.66
8040,2012-10-26,79.3
8041,2012-10-31,77.36
8042,2012-11-01,77.83
8043,2012-11-02,77.55
8044,2012-11-05,75.94
8045,2012-11-06,76.8
8046,2012-11-07,75.01
8047,2012-11-08,73.27
8048,2012-11-09,70.62
8049,2012-11-12,72.43
8050,2012-11-13,70.47
8051,2012-11-14,71.28
8052,2012-11-15,70.25
8053,2012-11-16,68.65
8054,2012-11-19,70.66
8055,2012-11-20,74.74
8056,2012-11-21,73.75
8057,2012-11-23,74.14
8058,2012-11-26,75.29
8059,2012-11-27,77.05
8060,2012-11-28,75.47
8061,2012-11-29,77.14
8062,2012-11-30,76.71
8063,2012-12-03,77.6
8064,2012-12-04,76.03
8065,2012-12-05,74.36
8066,2012-12-06,69.13
8067,2012-12-07,72.35
8068,2012-12-10,68.62
8069,2012-12-11,70.58
8070,2012-12-12,71.6
8071,2012-12-13,69.43
8072,2012-12-14,67.33
8073,2012-12-17,66.5
8074,2012-12-18,68.62
8075,2012-12-19,69.48
8076,2012-12-20,69.27
8077,2012-12-21,66.99
8078,2012-12-24,68.01
8079,2012-12-26,67.84
8080,2012-12-27,67.13
8081,2012-12-28,66.72
8082,2012-12-31,66.68
8083,2013-01-02,72.41
8084,2013-01-03,71.59
8085,2013-01-04,70.18
8086,2013-01-07,68.23
8087,2013-01-08,69.18
8088,2013-01-09,68.29
8089,2013-01-10,69.09
8090,2013-01-11,68.11
8091,2013-01-14,65.7
8092,2013-01-15,65.14
8093,2013-01-16,64.65
8094,2013-01-17,66.7
8095,2013-01-18,65.14
8096,2013-01-22,65.96
8097,2013-01-23,66.5
8098,2013-01-24,60.13
8099,2013-01-25,59.04
8100,2013-01-28,57.24
8101,2013-01-29,59.92
8102,2013-01-30,59.73
8103,2013-01-31,59.74
8104,2013-02-01,60.02
8105,2013-02-04,59.34
8106,2013-02-05,58.05
8107,2013-02-06,59.7
8108,2013-02-07,60.91
8109,2013-02-08,62.32
8110,2013-02-11,62.65
8111,2013-02-12,63.05
8112,2013-02-13,61.43
8113,2013-02-14,61.06
8114,2013-02-15,61.66
8115,2013-02-19,60.62
8116,2013-02-20,60.17
8117,2013-02-21,58.63
8118,2013-02-22,59.07
8119,2013-02-25,59.66
8120,2013-02-26,58.33
8121,2013-02-27,58.97
8122,2013-02-28,58.38
8123,2013-03-01,57.59
8124,2013-03-04,56.25
8125,2013-03-05,55.4
8126,2013-03-06,57.13
8127,2013-03-07,55.82
8128,2013-03-08,56.52
8129,2013-03-11,56.49
8130,2013-03-12,57.26
8131,2013-03-13,56.33
8132,2013-03-14,56.91
8133,2013-03-15,57.56
8134,2013-03-18,58.04
